Small Unit Postcode,Historic Total Rated Power Output In kW (2001 - 2010),Jan 2011 - Rated Power Output In kW,Feb 2011 - Rated Power Output In kW,Mar 2011 - Rated Power Output In kW,Apr 2011 - Rated Power Output In kW,May 2011 - Rated Power Output In kW,Jun 2011 - Rated Power Output In kW,Jul 2011 - Rated Power Output In kW,Aug 2011 - Rated Power Output In kW,Sep 2011 - Rated Power Output In kW,Oct 2011 - Rated Power Output In kW,Nov 2011 - Rated Power Output In kW,Dec 2011 - Rated Power Output In kW,Jan 2012 - Rated Power Output In kW,Feb 2012 - Rated Power Output In kW,Mar 2012 - Rated Power Output In kW,Apr 2012 - Rated Power Output In kW,May 2012 - Rated Power Output In kW,Jun 2012 - Rated Power Output In kW,Jul 2012 - Rated Power Output In kW,Aug 2012 - Rated Power Output In kW,Sep 2012 - Rated Power Output In kW,Oct 2012 - Rated Power Output In kW,Nov 2012 - Rated Power Output In kW,Dec 2012 - Rated Power Output In kW,Jan 2013 - Rated Power Output In kW,Feb 2013 - Rated Power Output In kW,Mar 2013 - Rated Power Output In kW,Apr 2013 - Rated Power Output In kW,May 2013 - Rated Power Output In kW,Jun 2013 - Rated Power Output In kW,Jul 2013 - Rated Power Output In kW,Aug 2013 - Rated Power Output In kW,Sep 2013 - Rated Power Output In kW,Oct 2013 - Rated Power Output In kW,Nov 2013 - Rated Power Output In kW,Dec 2013 - Rated Power Output In kW,Jan 2014 - Rated Power Output In kW,Feb 2014 - Rated Power Output In kW,Mar 2014 - Rated Power Output In kW,Apr 2014 - Rated Power Output In kW,May 2014 - Rated Power Output In kW,Jun 2014 - Rated Power Output In kW,Jul 2014 - Rated Power Output In kW,Aug 2014 - Rated Power Output In kW,Sep 2014 - Rated Power Output In kW,Oct 2014 - Rated Power Output In kW,Nov 2014 - Rated Power Output In kW,Dec 2014 - Rated Power Output In kW,Jan 2015 - Rated Power Output In kW,Feb 2015 - Rated Power Output In kW,Mar 2015 - Rated Power Output In kW,Apr 2015 - Rated Power Output In kW,May 2015 - Rated Power Output In kW,Jun 2015 - Rated Power Output In kW,Jul 2015 - Rated Power Output In kW,Aug 2015 - Rated Power Output In kW,Sep 2015 - Rated Power Output In kW,Oct 2015 - Rated Power Output In kW,Nov 2015 - Rated Power Output In kW,Dec 2015 - Rated Power Output In kW,Jan 2016 - Rated Power Output In kW,Feb 2016 - Rated Power Output In kW,Mar 2016 - Rated Power Output In kW,Apr 2016 - Rated Power Output In kW,May 2016 - Rated Power Output In kW,Jun 2016 - Rated Power Output In kW,Jul 2016 - Rated Power Output In kW,Aug 2016 - Rated Power Output In kW,Sep 2016 - Rated Power Output In kW,Oct 2016 - Rated Power Output In kW,Nov 2016 - Rated Power Output In kW,Dec 2016 - Rated Power Output In kW,Jan 2017 - Rated Power Output In kW,Feb 2017 - Rated Power Output In kW,Mar 2017 - Rated Power Output In kW,Apr 2017 - Rated Power Output In kW,May 2017 - Rated Power Output In kW,Jun 2017 - Rated Power Output In kW,Jul 2017 - Rated Power Output In kW,Aug 2017 - Rated Power Output In kW,Sep 2017 - Rated Power Output In kW,Oct 2017 - Rated Power Output In kW,Nov 2017 - Rated Power Output In kW,Dec 2017 - Rated Power Output In kW,Jan 2018 - Rated Power Output In kW,Feb 2018 - Rated Power Output In kW,Mar 2018 - Rated Power Output In kW,Apr 2018 - Rated Power Output In kW,May 2018 - Rated Power Output In kW,Jun 2018 - Rated Power Output In kW,Jul 2018 - Rated Power Output In kW,Aug 2018 - Rated Power Output In kW,Sep 2018 - Rated Power Output In kW,Oct 2018 - Rated Power Output In kW,Nov 2018 - Rated Power Output In kW,Dec 2018 - Rated Power Output In kW,Jan 2019 - Rated Power Output In kW,Feb 2019 - Rated Power Output In kW,Mar 2019 - Rated Power Output In kW,Apr 2019 - Rated Power Output In kW,May 2019 - Rated Power Output In kW,Jun 2019 - Rated Power Output In kW,Jul 2019 - Rated Power Output In kW,Aug 2019 - Rated Power Output In kW,Sep 2019 - Rated Power Output In kW,Oct 2019 - Rated Power Output In kW,Nov 2019 - Rated Power Output In kW,Dec 2019 - Rated Power Output In kW,Jan 2020 - Rated Power Output In kW,Feb 2020 - Rated Power Output In kW,Mar 2020 - Rated Power Output In kW,Apr 2020 - Rated Power Output In kW,May 2020 - Rated Power Output In kW,Jun 2020 - Rated Power Output In kW,Jul 2020 - Rated Power Output In kW,Aug 2020 - Rated Power Output In kW,Sep 2020 - Rated Power Output In kW,Oct 2020 - Rated Power Output In kW,Nov 2020 - Rated Power Output In kW,Dec 2020 - Rated Power Output In kW,Jan 2021 - Rated Power Output In kW,Feb 2021 - Rated Power Output In kW,Mar 2021 - Rated Power Output In kW,Apr 2021 - Rated Power Output In kW,May 2021 - Rated Power Output In kW,Jun 2021 - Rated Power Output In kW,Jul 2021 - Rated Power Output In kW,Aug 2021 - Rated Power Output In kW,Sep 2021 - Rated Power Output In kW,Oct 2021 - Rated Power Output In kW,Nov 2021 - Rated Power Output In kW,Dec 2021 - Rated Power Output In kW,Jan 2022 - Rated Power Output In kW,Feb 2022 - Rated Power Output In kW,Mar 2022 - Rated Power Output In kW,Apr 2022 - Rated Power Output In kW,May 2022 - Rated Power Output In kW,Jun 2022 - Rated Power Output In kW,Jul 2022 - Rated Power Output In kW,Aug 2022 - Rated Power Output In kW,Sep 2022 - Rated Power Output In kW,Oct 2022 - Rated Power Output In kW,Nov 2022 - Rated Power Output In kW,Dec 2022 - Rated Power Output In kW,Jan 2023 - Rated Power Output In kW,Feb 2023 - Rated Power Output In kW,Mar 2023 - Rated Power Output In kW,Apr 2023 - Rated Power Output In kW,May 2023 - Rated Power Output In kW,Jun 2023 - Rated Power Output In kW,Jul 2023 - Rated Power Output In kW,Aug 2023 - Rated Power Output In kW,Sep 2023 - Rated Power Output In kW,Oct 2023 - Rated Power Output In kW,Nov 2023 - Rated Power Output In kW,Dec 2023 - Rated Power Output In kW,Jan 2024 - Rated Power Output In kW,Feb 2024 - Rated Power Output In kW,Mar 2024 - Rated Power Output In kW,Apr 2024 - Rated Power Output In kW,May 2024 - Rated Power Output In kW,Jun 2024 - Rated Power Output In kW,Jul 2024 - Rated Power Output In kW,Aug 2024 - Rated Power Output In kW,Sep 2024 - Rated Power Output In kW,Oct 2024 - Rated Power Output In kW,Nov 2024 - Rated Power Output In kW,Dec 2024 - Rated Power Output In kW,Jan 2025 - Rated Power Output In kW,Feb 2025 - Rated Power Output In kW,Mar 2025 - Rated Power Output In kW,Apr 2025 - Rated Power Output In kW,May 2025 - Rated Power Output In kW,Jun 2025 - Rated Power Output In kW,Jul 2025 - Rated Power Output In kW,Aug 2025 - Rated Power Output In kW,Total Rated Power Output In kW
0,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46
200,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08
800,34.74,0,0,0,0,2.22,0,3.04,0,0,0,0,0,28.98,0,0,0,0,29.025,0,0,0,0,0,0,4.56,3.43,0,4.56,5.85,7.62,7.68,10.71,0,3.92,0,0,8.92,0,0,0,0,9.005,0,4.505,0,0,18.615,0,0,0,72.08,0,0,0,0,43.21,0,18.2,0,0,0,44.04,60.48,0,0,0,0,0,0,69.63,0,33.92,0,0,0,85.26,0,0,99.18,91.18,6.27,0,0,0,31.9,0,0,146.89,0,133.82,0,42.75,99.9,59.4,0,13.08,0,13.09,19.8,32.34,6.6,26.2,76.815,271.49,13.2,0,11.07,211.875,26.46,9.1,0,0,72.98,6.6,108.84,0,170.16,39.77,92.13,0,0,35.2,6.63,6.66,41.58,61.05,64.38,0,62.7,0,0,182.22,0,0,0,0,0,0,9.25,39.78,0,18.8,28.08,258.26,0,0,0,19.98,120.96,99.6,39.96,55.15,0,0,62.25,0,0,0,199.59,0,0,94.38,0,29.92,84.05,99,123.045,0,99.44,0,274.5,99.88,0,164.23,0,0,5027.615
801,3.44,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.708,0,0,0,0,0,0,0,24.84,0,0,0,0,0,0,31.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.99,0,0,0,0,0,0,0,0,42.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9,0,0,0,0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.598
803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.685
804,7.17,0,0,0,0,0,6.02,0,0,0,0,0,0,0,0,0,7.41,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,6.095,0,0,0,0,0,0,4.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59,0,0,0,0,0,0,0,0,0,0,0,0,15.125,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.87
810,246.333,3.02,0,8.07,12.925,7.5,23.485,3.51,3.185,15.6,0.35,3.885,84.86,15.225,27.675,27.67,8.12,8.3,45.11,4.56,13.14,11.52,14.52,24.96,41.39,29.73,47.47,48.21,76.232,57.205,152.2,39.73,47.09,76.77,64.86,96.63,34,25.9,66.44,73.22,43.2,166.145,91.675,38.385,118.415,60.24,112.905,75.725,79.41,38.61,61.425,116.67,127.9,102.94,51.02,62.575,140.83,180.35,99.74,58.995,64.41,49.55,27.365,46.37,214.45,350.225,201.94,224.94,188.44,314.655,181.783,246.838,147.05,76.167,41.156,128.935,96.561,245.724,324.435,293.052,292.449,149.037,494.34,325.44,273.38,265.835,89.425,125.545,126.13,297.525,203.54,196.187,418.817,182.8,211.935,337.39,421.51,207.72,263.065,514.455,371.365,405.785,488.28,392.6,370.68,341.6,430.695,554.005,738.155,350.845,449.66,366.59,383.96,400.335,404.255,351.405,294.22,266.415,315.27,460.31,202.95,121.905,187.585,224.85,144.25,165.53,135.625,205.945,175.315,92.875,225.865,236.4,336.645,152.64,138.16,157.47,253.555,159.82,192.905,226.16,266.165,183.235,269.315,322.205,264.76,116.31,189.79,93.905,143.16,69.81,82.625,123.71,190.205,198.675,132.245,274.335,246.23,50.36,200.14,290.025,119.565,237.555,122.72,190.79,106.36,88.63,288.39,55.29,238.265,54,53.65,181,169.06,223.65,38.86,314.56,53.81,30394.566
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
812,155.079,3,0,3.01,13.7,13.045,9.91,6.66,7.205,6.135,25.48,3.33,0,7.625,5.06,11.92,7.42,26.66,13.87,2.28,4.5,7.095,13.32,10.22,29.54,29.3,65.7,41.94,33.12,49.89,26.535,20.75,26.79,14.815,137.985,28.64,22.42,0,23.42,21.8,30.962,38.945,34.76,26.825,28.02,18.01,34.5,15.97,25.31,34.18,60.06,69.565,45.205,64.02,40.45,48.145,73.61,36.46,77.45,37.41,36.275,9.09,72.77,39.995,134.255,33.73,76.66,37.25,39.67,109.425,81.645,54.436,44.88,35.368,36.538,27.586,122.65,86.976,132.173,134.384,137.998,139.075,231.698,157.105,92.706,64.388,103.503,308.21,68.97,145.858,85.965,127.655,114.71,81.28,171.86,314.51,170.345,163.025,252.61,223.8,157.455,251.595,183.395,213.32,178.96,334.65,203.55,271.57,298.25,190.377,302.64,204.895,290.905,320.68,219.435,182.815,195.27,138.14,111.54,111.46,159.785,179.89,110.93,67.27,100.2,195.3,65.52,108.585,67.55,43.885,80.46,133.265,106.89,152.27,90.02,108.94,62.35,46.82,85.195,98.47,82.73,114.18,178.115,143.545,208.615,55.28,69.67,148.195,58.1,77.605,79.91,62.57,55.1,42.09,157.53,74.015,96.335,43.06,49.9,76.29,51.48,40,42.68,108.43,76.48,64.05,74.36,100.62,71.28,52.36,64.52,74.06,22.5,62.48,49.72,170.67,44.44,15737.515
813,2.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.485,0,5.1,0,0,0,0,0,0,0,0,59.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.549
814,0,0,0,0,0,0,0,0,0,0,5.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.24
820,28.53,0,0,1.51,1.51,1.505,13.23,2.59,1.665,8.28,10.1,0,0,8.325,0,0,0,18.24,15.47,15.88,9,7.62,4.5,4.36,5.97,13.65,20.61,7.92,12.08,8.985,15.195,11,15.09,67.27,27.46,16.5,28.5,5.98,32.05,9.48,12.125,11.395,13.595,12.17,22.785,87.115,24.055,172.6,60.625,9.01,22.595,45.215,9.09,167.775,125.92,9.18,183.5,169.82,72.98,21.39,49.8,57.68,129.055,10.595,28.74,54.205,296.59,137.85,45.4,64.24,28.805,135.687,110.82,106.48,26.02,122.268,47.211,315.14,251.555,47.064,46.885,37.976,282.423,115.091,99.27,41.1,80.19,196.014,126.87,149.78,368.855,146.965,93.02,50.05,153.333,145.742,221.87,112.67,133.79,139.025,155.21,327.56,199.67,180.54,105.26,135.745,181.74,134.055,287.42,157.695,216.03,190.935,226.81,286.425,427.21,308.56,126.33,109.12,371.655,246.92,77.635,49.875,247.485,151.98,68.9,81.725,117.58,137,64.57,82.2,183.04,206.755,101.075,15.6,37.37,297.58,71.645,116.515,62.84,68.845,288.42,123.12,108.25,97.56,177.515,173.8,72.55,146.48,54.34,266.89,226.525,160.48,86.81,128.25,146.47,130.27,145.555,18.67,78.97,59.21,52.355,114.07,63.26,178.47,62.31,70.52,143.405,105.9,348.695,50.62,159.43,123.28,80.92,97.63,15.84,68.2,76.4,17625.664
821,16.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.313,0,0,0,0,0,0,0,0,0,0,0,0,15.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24,0,0,0,0,0,0,0,0,0,165.543
822,272.316,0,0,1.51,2.1,2.695,21.87,5.24,2.22,4.44,67.203,2.28,57.928,0,2.25,0,0,0,12.95,13.48,0,39.517,15.19,35.637,0,0,0,14.56,4.59,8.37,42.46,18.7,0,10.02,4.5,15,15.3,7.5,4.5,4.5,9,6,9,14.5,33.62,27.09,42.71,19.8,29.475,16.295,17.125,42.385,6.24,51,106.81,56.53,104.34,62.08,9,15.3,6.24,21.62,144.09,159.03,34.86,83.88,23.76,29.26,170.4,96.06,109.635,34.57,156.868,23.58,17.85,136.881,26.92,169.43,105.865,273.03,114.516,123.41,137.93,78.226,297.668,138.21,104.49,137.77,40.44,110.84,71.22,253.66,58.285,141.34,109.796,155.5,156.761,99.66,132.622,99.17,164.585,145.025,119.255,32.605,170.055,286.615,218.66,164,349.085,94.38,126.595,155.945,101.69,165.85,169.775,112.175,40.84,226.545,241.925,111.53,180.035,53.985,48.295,158.07,66.3,134.875,88.84,102.56,98.19,119.05,111.905,186.505,215.08,13.26,81.92,206.5,102.83,102.32,290.64,406.78,83.895,136.155,55.18,80.42,116.59,14.43,51.7,57.28,187.335,75.995,222.775,111.615,196.705,85.675,143.605,339.42,77.34,125.58,66.54,105.34,255.83,35.04,244.05,197.15,337.08,136.18,113.58,89.685,148.73,31.24,69.21,114.21,88.13,47.52,68.86,160.12,25.08,16232.814
828,5.82,0,0,0,0,0,0,9.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.12,6,4.5,0,6,0,0,0,0,13,19.89,23.4,0,0,1.5,0,100,0,0,0,0,6,0,0,89.11,0,0,90,6,6,0,5.98,6.12,0,0,67.76,0,0,0,18.19,0,0,0,5.98,9.01,90.065,23.29,22.525,106.75,0,0,5.94,82.38,10.476,18.67,0,69.61,62.87,37.33,60.82,99.9,6.48,3.54,63.12,0,6.57,143.91,19.11,6.94,76.5,18.95,53.975,99.9,46.945,39.69,101.57,32.56,46.65,122.19,22.5,27.21,61.58,43.34,15.715,80.425,22.5,187.695,32.9,100.59,61.395,22.15,128.515,47.27,77.94,13.1,24.26,172.79,6.66,127.335,140.42,52.635,33.09,43.85,39.27,15.7,53.59,15.9,79.8,137.6,46.56,28.43,13.29,9.25,139.61,13.1,14.495,77.02,6.6,59.42,38.14,91.765,32.005,50.555,76.775,121.935,100.52,31.125,24.07,51.09,51.66,49.8,101.89,43.12,22.52,116.87,6.64,46,34.8,47.52,87.56,59.4,20.24,33.35,42.96,247.865,51.92,198.94,151.955,26.36,13.18,30.8,85.36,0,6578.676
829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95,6,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,59.89,0,55.745,0,0,0,0,10.14,75.815,0,0,0,0,0,99.76,0,0,0,0,1.59,0,1.5,0,0,0,0,0,0,0,0,6.6,12.96,9.145,99.84,0,9.145,0,0,36.34,99.71,9.135,0,98.56,0,6.6,6.3,0,47.79,0,9.135,0,32.69,0,0,19.8,0,9.24,35.5,18.5,0,0,0,0,0,0,0,9.1,0,0,0,0,0,0,0,0,0,0,195.39,0,0,0,0,0,29.53,0,0,0,0,0,0,0,0,116.82,0,0,0,0,0,0,14.96,0,0,0,0,116.6,0,0,0,0,0,0,0,0,0,1373.28
830,153.493,3.02,1.5,18.02,20.735,20.78,36.475,5.365,5.985,10.785,5.055,1.665,3.33,4.44,10.325,15.365,1.52,16.15,49.61,15.4,9,5.46,0,11.48,54.275,51.815,35.335,33.81,42.63,35.13,41.28,8.21,31.36,24.1,26.2,54.48,27.33,6.5,19,25.84,9.09,26.94,59.605,54.44,58.7,40.605,45.095,37.49,35.955,16.14,19.205,36.095,19.875,252.94,18.09,82.16,31.68,133.11,9.09,142.395,36.03,12.215,27.31,30.1,25.285,98.615,55.85,70.745,104.66,107.04,101.11,56.145,169.234,32.11,19.988,18.41,39.415,76.144,205.267,100.329,94.458,106.957,113.955,92.905,206.761,85.605,150.51,125.441,118.407,141.923,134.99,155.49,160.901,207.995,343.795,236.151,231.85,154.935,248.355,350.485,332.675,318.735,227.51,252.2,303.65,187.46,273.965,241.025,335.21,192.765,193.955,275.295,266.95,329.01,173.765,182.54,107.305,118.85,118.885,417.535,270.315,153.72,138.555,124.72,29.09,101.03,71.92,122.57,78.26,107.58,162.245,233.72,157.545,74.18,146.68,132.14,90.21,140.565,117.565,110.78,68.79,122.845,311.2,149.13,96.66,88.9,163.65,194.08,87.81,78.445,103.98,139.12,133.615,201.58,101.3,99.155,83.275,51.69,95.77,83.64,182.545,176.675,142.945,75.24,75.525,192.32,127.6,211.49,100.76,6.6,36.435,19.8,63.8,141.005,34.76,119.68,22.71,18516.024
831,14.67,0,0,0,0,0,0,0,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.38
832,66.199,10.52,0,3.02,11.665,15.2,19.135,0,3.33,6.27,8.86,0,5.61,3,18.36,9.7,0,11.04,26.17,0,7.62,0,4.29,1.95,58.14,39.12,33.86,38.55,22.99,19.57,52.845,27.665,25.59,25.52,19,25.645,22,6.92,23.24,39.58,4.505,42.88,18.005,32.6,22.51,14.65,40.09,23.84,33.345,22.605,44.43,29.74,32.74,23.49,18.18,18.01,18.19,54.295,14.9,22.77,24.01,13.6,236.28,39.315,49.475,162.365,135.605,81.535,150.02,115.095,191.913,96.7,83.208,64.216,141.578,83.66,36.428,177.82,182.019,246.573,208.261,167.24,172.339,269.379,197.005,160.735,139.87,286.091,145.21,111.59,173.765,243.832,208.47,292.875,509.535,326.705,212.325,224.88,200.885,263.895,275.816,303.53,265.775,427.427,241.515,246.2,315.31,301.095,290.12,273.78,256.43,215.905,244.475,303.405,219.17,219.835,179.69,126.085,118.68,207.31,125.57,147.39,168.35,153.195,77.46,202.18,181.88,206.645,190.44,153.62,211.84,262.915,172.35,82.87,102.25,218.685,140.03,155.535,204.34,197.615,117.925,134.83,242.645,260.47,131.8,119.56,139.64,200.065,89.36,99.625,76.795,151.135,140.35,200.715,156.055,214.205,198.37,46.13,67.75,126.995,203.87,184.035,124.265,187.805,136.6,113.08,119.695,112.37,244.415,77.1,94.63,88.325,197.42,74.64,43.12,157.08,23.28,21553.114
834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,11.95,0,7.05,14.56,0,8.88,0,5.88,0,8.5,7.53,0,0,0,0,5.5,9.5,10.59,0,4.5,6,9.005,6.12,16.83,6,6.095,24.91,4.5,16.62,7.5,12.24,6,6.12,4.5,6,0,6,0,0,0,6.095,0,10.8,0,5.94,11.98,18.08,26.94,12.18,12.06,10.791,16.805,0,5.98,0,25.509,35.996,41.515,17.915,32.98,20.52,15.37,6.48,24.816,21.97,19.46,17.54,18.42,15.78,9.145,36.81,32.975,43.295,6.48,55.315,19.87,31.585,61.715,21.95,15.88,40.335,21.28,31.045,29.5,28.93,0,9.3,35.46,34.575,96.16,51.385,31.085,15.23,30.25,33.95,57.29,26.93,21.97,15.1,21.685,6.63,39.07,23.88,40.3,10.56,31.24,15.2,49.87,29.82,9.25,28.305,13.26,0,17.76,17.17,4.44,22.88,55.88,18.1,41.11,31.82,25.25,40.2,18.5,28.24,0,0,9.13,24.495,6.63,15.61,37.88,4.8,15.775,0,23.695,0,14.96,44.88,0,44.44,11.88,18.48,7.92,14.96,33.44,6.6,10.125,26.04,17.16,0,30.8,44.44,2750.157
